Date,Purchase/Sale,Country,Currency,Net,VAT
2020/6/28,Purchase,AE,PLN,94.5,20.79
2020/12/18,parchase,CZ,EUR,561.97,73.06
2020/6/28,SALE,IT,GBP,711.82,177.96
2020/9/23,PURCHASE,GB,PLN,670.35,154.18
2020/2/17,Sale,US,AED,14.16,3.26
2020/11/26,sale,United States,CZK,652.65,104.42
2020/2/7,PURCHASE,US,GBP,683.43,109.35
2020/7/29,Purchase,US,CZK,756.22,121.0
2020/11/6,PURCHASE,GB,GBP,470.56,112.93
2020/8/6,parchase,Great Britain,GBP,441.26,97.08
2020/12/11,sele,ZA,GBP,446.97,84.92
2020/3/9,SALE,ZA,GBP,230.84,53.09
2020/5/4,sele,GB,EUR,248.11,54.58
2020/5/17,parchase,United States,CZK,484.16,82.31
2020/10/28,sale,ZA,GBP,155.03,26.36
2020/2/17,Purchase,GB,GBP,12.27,2.09
2020/1/9,Purchase,US,EUR,209.61,44.02
2020/5/13,sale,Great Britain,CZK,472.08,108.58
2020/4/1,SALE,ZA,PLN,796.71,135.44
2020/10/11,sale,ZA,CZK,99.46,22.88
2020/10/4,sele,CZ,CZK,314.85,40.93
2020/9/7,sele,ZA,AED,803.53,168.74
2020/12/26,sele,Great Britain,GBP,175.12,24.52
2020/10/1,sele,Italy,CZK,682.66,143.36
2020/1/13,sale,Italy,EUR,391.44,62.63
2020/3/12,PURCHASE,ZA,AED,375.44,78.84
2020/5/18,parchase,Italy,CZK,670.51,134.1
2020/7/5,SALE,ZA,USD,326.91,52.31
2020/2/6,Purchase,PL,CZK,423.2,59.25
2020/5/3,Sale,GB,EUR,364.65,91.16
2020/4/12,PURCHASE,PL,USD,752.48,173.07
2020/1/20,parchase,Great Britain,EUR,710.25,134.95
2020/7/22,SALE,GB,PLN,709.85,170.36
2020/11/6,Sale,GB,GBP,734.94,183.74
2020/10/26,SALE,IT,ZAR,351.7,45.72
2020/10/23,PURCHASE,Italy,CZK,561.32,89.81
2020/12/23,purchase,Great Britain,AED,544.19,87.07
2020/4/27,Sale,Poland,PLN,239.13,47.83
2020/8/9,sale,Poland,EUR,247.36,29.68
2020/12/5,sele,AE,ZAR,149.41,23.91
2020/1/24,SALE,Poland,GBP,273.47,62.9
2020/10/8,sele,Great Britain,USD,56.5,12.43
2020/8/28,PURCHASE,Italy,AED,187.85,24.42
2020/7/11,PURCHASE,United States,PLN,178.48,42.84
2020/11/7,sele,CZ,USD,192.94,25.08
2020/2/2,parchase,CZ,ZAR,326.5,81.62
2020/2/16,purchase,ZA,AED,275.77,46.88
2020/9/18,parchase,US,ZAR,341.11,75.04
2020/3/23,PURCHASE,AE,USD,747.42,127.06
2020/1/1,sele,IT,PLN,568.19,125.0
2020/4/23,parchase,Great Britain,AED,688.31,110.13
2020/1/5,Sale,CZ,USD,744.61,126.58
2020/6/15,sale,Poland,USD,793.13,158.63
2020/10/25,sale,United States,CZK,38.77,6.98
2020/7/20,SALE,GB,USD,746.61,149.32
2020/8/1,parchase,AE,CZK,769.37,138.49
2020/7/13,Purchase,PL,PLN,535.66,107.13
2020/4/1,parchase,CZ,EUR,312.92,71.97
2020/2/9,parchase,United States,USD,668.49,160.44
2020/12/5,PURCHASE,Italy,AED,788.7,94.64
2020/9/20,SALE,GB,PLN,488.34,68.37
2020/5/3,purchase,United States,EUR,51.42,8.74
2020/7/26,sele,IT,AED,450.33,112.58
2020/8/29,PURCHASE,PL,GBP,764.37,183.45
2020/11/10,sele,United States,AED,546.36,76.49
2020/10/19,purchase,Great Britain,ZAR,259.61,59.71
2020/10/6,parchase,Poland,USD,612.91,98.07
2020/7/24,purchase,Poland,AED,352.33,73.99
2020/10/16,Purchase,US,CZK,144.72,24.6
2020/3/29,PURCHASE,US,PLN,442.06,88.41
2020/1/6,parchase,PL,AED,371.34,70.55
2020/10/10,SALE,Italy,USD,25.72,6.17
2020/7/26,purchase,AE,ZAR,263.92,63.34
2020/7/29,purchase,US,PLN,372.55,70.78
2020/2/4,sale,GB,CZK,192.88,38.58
2020/6/3,Purchase,ZA,CZK,46.83,7.96
2020/4/20,SALE,Poland,EUR,718.44,86.21
2020/10/3,parchase,ZA,CZK,124.88,28.72
2020/6/28,sale,ZA,PLN,567.94,124.95
2020/4/4,Sale,PL,AED,309.09,77.27
2020/6/8,Purchase,PL,PLN,291.45,46.63
2020/5/29,PURCHASE,Poland,CZK,262.1,52.42
2020/2/12,Sale,Poland,AED,804.31,128.69
2020/3/24,SALE,Poland,ZAR,330.34,39.64
2020/2/1,purchase,Poland,GBP,274.48,41.17
2020/10/27,PURCHASE,Poland,EUR,534.33,69.46
2020/8/28,Sale,GB,EUR,519.82,72.77
2020/1/6,SALE,Italy,ZAR,409.38,85.97
2020/5/16,sele,AE,EUR,806.22,104.81
2020/8/11,sale,United States,ZAR,290.82,63.98
2020/6/11,sele,Italy,CZK,104.49,17.76
2020/3/26,Sale,GB,PLN,78.83,18.92
2020/1/4,Purchase,PL,EUR,694.11,145.76
2020/5/24,Purchase,PL,GBP,201.95,50.49
2020/10/7,sele,Italy,GBP,363.51,47.26
2020/11/1,Sale,Italy,CZK,554.96,94.34
2020/11/16,sele,AE,USD,643.23,154.38
2020/2/10,parchase,PL,AED,167.44,35.16
2020/11/29,parchase,CZ,CZK,680.43,108.87
2020/5/18,Sale,AE,EUR,182.66,36.53
2020/2/29,PURCHASE,ZA,ZAR,537.83,112.94
2020/12/11,Sale,Great Britain,EUR,61.03,7.93
2020/10/21,PURCHASE,US,ZAR,508.75,96.66
2020/3/16,parchase,Great Britain,ZAR,291.08,34.93
2020/11/23,Sale,Poland,PLN,567.31,73.75
2020/8/29,SALE,Poland,USD,13.47,1.89
2020/4/22,Purchase,United States,EUR,148.26,17.79
2020/2/11,sale,CZ,PLN,499.56,99.91
2020/1/19,SALE,Italy,EUR,281.0,50.58
2020/8/20,purchase,IT,USD,770.36,123.26
2020/11/27,sele,ZA,ZAR,426.71,68.27
2020/10/17,SALE,PL,USD,714.62,114.34
2020/4/18,Sale,Italy,ZAR,656.85,164.21
2020/3/16,parchase,IT,AED,536.98,69.81
2020/1/7,sele,CZ,ZAR,326.46,71.82
2020/11/25,sele,ZA,PLN,287.5,63.25
2020/10/18,Purchase,GB,ZAR,283.19,53.81
2020/4/26,parchase,Great Britain,USD,711.15,106.67
2020/6/28,parchase,Great Britain,USD,293.24,43.99
2020/8/28,purchase,Poland,PLN,51.56,12.89
2020/9/2,sele,US,GBP,626.31,150.31
2020/12/2,Purchase,AE,AED,194.97,46.79
2020/2/1,Purchase,GB,AED,323.01,74.29
2020/5/22,PURCHASE,AE,ZAR,768.16,122.91
2020/1/4,PURCHASE,Poland,USD,371.94,85.55
2020/9/19,Sale,Great Britain,EUR,254.06,50.81
2020/11/28,Sale,Italy,CZK,270.58,46.0
2020/10/4,parchase,IT,AED,20.34,4.68
2020/2/24,Sale,ZA,USD,331.83,66.37
2020/2/13,SALE,AE,AED,610.5,91.58
2020/2/7,Purchase,PL,PLN,562.8,123.82
2020/7/20,Purchase,AE,PLN,180.35,34.27
2020/6/18,PURCHASE,PL,PLN,605.65,90.85
2020/2/7,PURCHASE,Italy,ZAR,584.74,81.86
2020/8/9,Purchase,US,EUR,550.73,126.67
2020/11/8,Sale,US,AED,679.84,163.16
2020/6/21,sale,PL,EUR,428.37,94.24
2020/12/13,Sale,AE,EUR,477.64,81.2
2020/4/13,Sale,US,AED,691.05,103.66
2020/8/18,purchase,GB,EUR,790.31,142.26
2020/11/17,sele,IT,ZAR,398.03,59.7
2020/4/7,purchase,IT,ZAR,134.02,29.48
2020/2/27,PURCHASE,AE,AED,341.44,47.8
2020/7/1,sele,ZA,PLN,281.53,39.41
2020/3/8,sale,CZ,CZK,360.17,54.03
2020/3/15,PURCHASE,Poland,PLN,424.88,63.73
2020/1/20,Purchase,GB,ZAR,623.9,131.02
2020/9/9,sele,Italy,CZK,394.6,71.03
2020/4/1,Purchase,Great Britain,USD,508.55,66.11
2020/9/24,SALE,CZ,USD,702.87,98.4
2020/11/21,purchase,ZA,USD,481.55,110.76
2020/7/22,Sale,AE,EUR,632.82,82.27
2020/3/25,SALE,Italy,ZAR,724.92,108.74
2020/2/4,parchase,Great Britain,GBP,262.32,60.33
2020/2/21,purchase,Italy,ZAR,99.14,23.79
2020/5/27,sele,Italy,CZK,405.24,68.89
2020/5/12,PURCHASE,ZA,USD,272.99,57.33
2020/5/18,Sale,GB,EUR,37.18,6.69
2020/7/26,parchase,PL,AED,560.75,67.29
2020/2/3,purchase,CZ,EUR,123.05,30.76
2020/7/15,sale,United States,ZAR,419.52,71.32
2020/8/13,Sale,ZA,PLN,778.33,116.75
2020/9/6,parchase,Italy,EUR,454.93,63.69
2020/7/25,sale,Great Britain,GBP,734.59,176.3
2020/10/12,parchase,Poland,EUR,235.39,49.43
2020/7/8,purchase,ZA,AED,521.22,67.76
2020/11/12,Purchase,Poland,EUR,570.45,85.57
2020/7/10,sale,IT,PLN,538.86,118.55
2020/9/8,sale,CZ,GBP,335.04,56.96
2020/7/12,SALE,ZA,PLN,122.73,28.23
2020/1/18,Sale,Italy,CZK,154.13,29.28
2020/6/26,purchase,United States,PLN,569.47,79.73
2020/6/23,parchase,Great Britain,ZAR,75.52,13.59
2020/11/24,SALE,Italy,PLN,712.08,135.3
2020/5/24,Purchase,Great Britain,EUR,78.37,15.67
2020/5/21,Sale,AE,CZK,707.04,169.69
2020/10/19,parchase,IT,CZK,349.54,45.44
2020/10/19,SALE,AE,GBP,24.99,5.25
2020/11/25,SALE,GB,CZK,603.84,72.46
2020/8/9,Sale,ZA,EUR,526.98,126.48
2020/8/5,purchase,Poland,USD,424.41,63.66
2020/12/4,PURCHASE,Italy,USD,670.98,140.91
2020/9/2,PURCHASE,Great Britain,CZK,318.02,73.14
2020/3/16,sale,PL,USD,747.21,89.67
2020/10/16,Purchase,PL,PLN,9.21,1.11
2020/6/17,Purchase,United States,PLN,760.11,91.21
2020/4/16,Sale,IT,GBP,307.46,64.57
2020/12/8,parchase,United States,AED,369.12,92.28
2020/12/2,SALE,US,USD,629.67,144.82
2020/9/23,SALE,US,EUR,598.57,131.69
2020/3/13,purchase,Great Britain,AED,281.57,67.58
2020/1/27,Sale,Poland,ZAR,21.47,5.15
2020/11/12,sele,IT,ZAR,309.32,77.33
2020/5/20,SALE,Poland,AED,269.38,32.33
2020/9/25,purchase,Great Britain,CZK,418.76,87.94
2020/11/21,parchase,IT,ZAR,574.74,132.19
2020/5/9,sale,Poland,CZK,767.16,122.75
2020/2/12,PURCHASE,US,AED,479.86,110.37
2020/2/5,sele,Italy,EUR,80.31,20.08
2020/7/11,Purchase,Great Britain,ZAR,152.64,32.05
2020/2/28,parchase,CZ,PLN,631.18,126.24
2020/3/7,parchase,ZA,ZAR,21.78,5.45
2020/8/14,sele,Great Britain,USD,358.31,78.83
2020/4/10,parchase,United States,ZAR,707.82,113.25
2020/5/18,sele,CZ,CZK,356.01,67.64
2020/4/22,sale,Poland,ZAR,116.49,18.64
2020/8/20,Purchase,CZ,ZAR,272.06,51.69
2020/11/3,sele,US,GBP,68.49,12.33
2020/2/25,sele,AE,ZAR,194.31,34.98
2020/7/18,SALE,PL,GBP,331.59,76.27
2020/1/22,parchase,United States,ZAR,399.42,99.86
2020/11/15,SALE,US,CZK,722.26,101.12
2020/3/4,Sale,GB,USD,454.47,68.17
2020/5/13,parchase,Poland,PLN,267.04,32.04
2020/11/17,Purchase,GB,USD,605.84,121.17
2020/2/12,Sale,US,CZK,799.49,167.89
2020/4/28,Purchase,ZA,USD,684.0,129.96
2020/7/12,Sale,United States,PLN,421.07,84.21
2020/9/2,Purchase,PL,EUR,535.29,112.41
2020/4/16,Sale,AE,USD,666.16,133.23
2020/8/15,sale,ZA,PLN,115.2,26.5
2020/12/28,PURCHASE,Italy,USD,270.72,35.19
2020/6/29,Purchase,US,USD,199.57,35.92
2020/12/14,PURCHASE,Poland,USD,300.89,39.12
2020/6/28,Sale,ZA,USD,335.3,73.77
2020/10/29,Purchase,US,USD,579.61,127.51
2020/9/14,Sale,ZA,PLN,644.2,128.84
2020/3/9,Purchase,Italy,AED,438.45,70.15
2020/8/16,Sale,CZ,AED,629.84,75.58
2020/8/9,PURCHASE,AE,ZAR,767.97,145.91
2020/3/13,sale,United States,AED,665.32,126.41
2020/12/6,Sale,Poland,AED,276.94,44.31
2020/3/26,Sale,GB,AED,344.25,41.31
2020/7/3,PURCHASE,Great Britain,ZAR,15.66,3.13
2020/10/12,Purchase,US,EUR,539.75,75.57
2020/10/27,SALE,PL,PLN,131.41,21.03
2020/3/8,sele,Poland,AED,784.94,196.24
2020/5/9,Purchase,AE,CZK,82.58,10.74
2020/12/25,SALE,Great Britain,CZK,689.37,96.51
2020/5/16,PURCHASE,US,USD,284.95,48.44
2020/6/22,sele,Great Britain,ZAR,383.63,80.56
2020/7/1,sele,GB,USD,517.54,67.28
2020/6/25,Sale,Italy,AED,627.69,87.88
2020/7/17,sele,Great Britain,AED,756.41,158.85
2020/3/5,Sale,Italy,AED,196.64,35.4
2020/5/10,sale,Poland,USD,236.04,51.93
2020/11/16,sele,GB,AED,754.99,113.25
2020/6/8,purchase,CZ,PLN,161.54,37.15
2020/6/27,Sale,Great Britain,CZK,673.7,101.06
2020/6/2,sale,CZ,PLN,592.0,71.04
2020/4/3,sele,GB,CZK,496.25,69.48
2020/12/5,Purchase,IT,ZAR,448.65,94.22
2020/6/6,parchase,CZ,AED,454.53,68.18
2020/10/9,sale,CZ,USD,45.75,6.41
2020/4/17,purchase,IT,GBP,595.01,83.3
2020/2/9,sale,ZA,EUR,468.28,88.97
2020/12/20,Sale,AE,EUR,153.97,38.49
2020/3/14,PURCHASE,CZ,USD,613.58,79.77
2020/1/16,parchase,Great Britain,ZAR,342.92,54.87
2020/7/1,Sale,CZ,GBP,346.41,86.6
2020/2/18,sale,ZA,ZAR,565.94,79.23
2020/4/16,parchase,Italy,USD,88.85,21.32
2020/12/25,sale,CZ,GBP,649.09,110.35
2020/1/15,Sale,GB,ZAR,98.03,12.74
2020/6/24,sale,IT,PLN,301.34,57.25
2020/10/11,SALE,Poland,PLN,128.76,32.19
2020/1/28,parchase,IT,EUR,508.85,117.04
2020/9/8,parchase,Italy,CZK,686.21,109.79
2020/11/26,SALE,ZA,PLN,367.71,88.25
2020/8/11,PURCHASE,Italy,USD,138.88,16.67
2020/12/5,parchase,Italy,EUR,472.51,70.88
2020/6/7,SALE,GB,CZK,478.32,114.8
2020/9/19,PURCHASE,Poland,GBP,299.56,56.92
2020/5/4,Purchase,CZ,USD,116.2,18.59
2020/3/4,parchase,Poland,USD,51.57,7.74
2020/10/21,Purchase,GB,USD,335.32,73.77
2020/5/23,Purchase,CZ,USD,516.5,87.81
2020/5/5,sele,ZA,PLN,471.86,84.93
2020/11/7,parchase,PL,PLN,443.42,101.99
2020/4/11,Purchase,CZ,EUR,303.99,42.56
2020/4/14,sele,PL,PLN,543.62,65.23
2020/11/1,Purchase,ZA,EUR,598.06,137.55
2020/11/7,parchase,Italy,GBP,486.55,87.58
2020/12/8,SALE,United States,ZAR,562.0,89.92
2020/11/26,Sale,GB,EUR,426.69,76.8
2020/4/10,sale,Poland,CZK,328.92,65.78
2020/1/16,purchase,CZ,PLN,601.08,78.14
2020/5/6,parchase,ZA,ZAR,143.9,21.59
2020/11/18,PURCHASE,US,CZK,11.32,2.15
2020/4/2,SALE,ZA,PLN,522.68,73.18
2020/12/14,Sale,PL,GBP,399.28,63.88
2020/10/26,purchase,GB,CZK,196.97,31.52
2020/10/22,Sale,GB,EUR,785.04,196.26
2020/1/25,SALE,US,AED,792.1,134.66
2020/9/27,sale,Great Britain,GBP,647.62,155.43
2020/9/8,SALE,IT,EUR,501.21,100.24
2020/11/5,sale,Italy,GBP,345.92,83.02
2020/2/7,SALE,PL,GBP,473.68,113.68
2020/1/15,sale,ZA,USD,563.22,67.59
2020/10/27,SALE,Italy,USD,623.69,130.97
2020/3/1,sele,PL,CZK,634.98,133.35
2020/10/17,Purchase,Italy,EUR,397.97,71.63
2020/9/18,purchase,United States,USD,35.97,4.32
2020/5/28,sele,IT,USD,356.83,71.37
2020/5/2,Purchase,Great Britain,AED,692.51,138.5
2020/8/24,sele,Great Britain,GBP,790.32,189.68
2020/3/1,parchase,GB,ZAR,351.62,56.26
2020/8/8,Purchase,ZA,CZK,690.17,144.94
2020/1/4,sale,United States,EUR,484.42,111.42
2020/10/6,sele,Italy,EUR,772.26,177.62
2020/8/7,sale,AE,EUR,281.14,70.28
2020/12/19,purchase,US,USD,89.31,22.33
2020/3/2,Sale,GB,ZAR,37.56,5.63
2020/7/4,Sale,ZA,AED,146.73,26.41
2020/6/25,sele,CZ,EUR,647.73,97.16
2020/10/11,Purchase,CZ,CZK,698.58,160.67
2020/10/9,Sale,US,USD,131.92,17.15
2020/7/14,Purchase,United States,GBP,734.08,139.48
2020/11/10,purchase,CZ,ZAR,638.48,121.31
2020/2/26,purchase,IT,GBP,24.14,5.79
2020/8/1,parchase,PL,PLN,48.87,10.75
2020/5/16,sele,PL,GBP,600.94,126.2
2020/9/15,Purchase,PL,EUR,133.63,32.07
2020/10/10,Purchase,IT,GBP,329.06,82.27
2020/8/9,SALE,US,PLN,595.19,130.94
2020/8/20,sale,United States,CZK,691.52,159.05
2020/11/7,sale,AE,USD,321.29,61.05
2020/9/24,Sale,PL,CZK,185.38,22.25
2020/4/21,PURCHASE,GB,PLN,744.77,111.72
2020/2/14,sale,IT,EUR,61.2,14.08
2020/8/20,sele,United States,PLN,210.36,31.55
2020/7/15,sale,Italy,GBP,73.63,11.04
2020/2/20,sale,Great Britain,CZK,161.84,22.66
2020/5/25,Purchase,Poland,EUR,65.44,9.16
2020/11/18,sele,US,ZAR,595.99,107.28
2020/10/23,parchase,US,CZK,471.63,113.19
2020/1/12,sele,Italy,AED,278.66,41.8
2020/12/8,sale,United States,PLN,229.09,32.07
2020/4/27,purchase,IT,USD,203.55,50.89
2020/8/15,parchase,CZ,PLN,488.23,122.06
2020/3/5,sale,Poland,GBP,43.12,6.47
2020/7/17,sele,CZ,GBP,93.96,15.97
2020/5/29,Sale,CZ,USD,136.61,23.22
2020/8/15,purchase,Italy,USD,432.87,73.59
2020/3/6,sele,IT,ZAR,683.0,163.92
2020/12/22,Purchase,Italy,AED,759.43,98.73
2020/8/15,PURCHASE,Great Britain,AED,328.28,52.52
2020/2/22,parchase,IT,EUR,240.94,57.83
2020/6/8,SALE,Great Britain,AED,410.87,94.5
2020/11/7,SALE,US,EUR,537.78,69.91
2020/11/16,parchase,Great Britain,PLN,267.3,42.77
2020/2/27,parchase,CZ,AED,102.02,12.24
2020/4/14,Sale,ZA,EUR,201.3,34.22
2020/11/13,SALE,GB,PLN,364.16,80.12
2020/10/29,sale,United States,CZK,142.69,17.12
2020/9/1,PURCHASE,AE,PLN,380.31,76.06
2020/6/11,PURCHASE,Great Britain,PLN,685.58,137.12
2020/8/1,sale,CZ,USD,807.52,193.8
2020/1/19,PURCHASE,United States,ZAR,265.04,58.31
2020/7/28,sele,Great Britain,CZK,600.59,114.11
2020/7/19,purchase,IT,ZAR,442.6,61.96
2020/11/19,Sale,PL,GBP,224.11,38.1
2020/5/1,parchase,AE,EUR,385.67,65.56
2020/10/24,parchase,United States,CZK,644.5,154.68
2020/12/19,sele,Great Britain,CZK,370.2,77.74
2020/6/28,sele,AE,GBP,291.79,46.69
2020/10/3,SALE,ZA,USD,406.12,93.41
2020/6/18,Sale,ZA,ZAR,436.31,109.08
2020/10/22,Purchase,US,CZK,763.7,114.56
2020/10/28,sele,United States,AED,672.46,100.87
2020/4/29,parchase,ZA,ZAR,52.17,10.96
2020/8/26,sele,United States,USD,16.4,3.61
2020/1/26,PURCHASE,PL,AED,146.98,17.64
2020/9/16,PURCHASE,US,GBP,179.87,37.77
2020/10/29,Sale,US,EUR,33.27,5.99
2020/9/3,purchase,United States,ZAR,468.71,84.37
2020/8/22,parchase,PL,PLN,762.13,121.94
2020/11/16,sele,United States,CZK,772.23,177.61
2020/9/5,purchase,CZ,AED,737.79,110.67
2020/7/2,parchase,Poland,USD,510.7,71.5
2020/11/6,Sale,AE,CZK,224.05,49.29
2020/5/11,purchase,PL,AED,809.8,178.16
2020/10/10,PURCHASE,GB,USD,574.39,86.16
2020/6/15,Purchase,ZA,CZK,563.6,73.27
2020/7/2,Purchase,Italy,CZK,158.36,20.59
2020/2/21,sale,US,PLN,82.89,11.6
2020/9/14,sele,United States,GBP,489.16,97.83
2020/1/10,sele,AE,GBP,264.1,63.38
2020/4/8,Sale,CZ,PLN,96.62,19.32
2020/10/12,purchase,Italy,AED,511.49,92.07
2020/12/25,Purchase,US,EUR,154.38,30.88
2020/2/23,Sale,Italy,CZK,673.11,127.89
2020/5/7,SALE,PL,GBP,272.05,62.57
2020/11/3,sele,Poland,EUR,775.34,170.57
2020/11/23,Sale,Great Britain,AED,374.8,44.98
2020/9/8,PURCHASE,GB,CZK,112.44,23.61
2020/9/17,SALE,US,EUR,146.15,23.38
2020/12/14,Purchase,Italy,ZAR,126.22,17.67
2020/2/25,Purchase,PL,ZAR,517.65,88.0
2020/2/9,sele,US,GBP,215.27,47.36
2020/7/26,sale,Poland,PLN,97.75,19.55
2020/2/26,purchase,PL,GBP,227.67,34.15
2020/9/20,sale,US,USD,398.09,55.73
2020/12/16,Sale,GB,AED,418.79,96.32
2020/11/29,sale,PL,PLN,279.2,41.88
2020/12/16,sale,Italy,EUR,697.04,160.32
2020/9/17,purchase,Poland,AED,62.8,11.93
2020/3/11,purchase,United States,GBP,296.42,53.36
2020/11/21,Sale,AE,PLN,380.14,57.02
2020/10/14,sele,AE,ZAR,217.67,45.71
2020/3/5,SALE,CZ,PLN,806.71,129.07
2020/5/14,parchase,CZ,USD,488.51,122.13
2020/12/29,PURCHASE,CZ,CZK,109.49,21.9
2020/5/20,sale,US,ZAR,34.94,8.39
2020/10/16,PURCHASE,ZA,GBP,299.39,35.93
2020/1/15,parchase,Poland,ZAR,636.24,101.8
2020/5/22,sale,Poland,EUR,378.12,64.28
2020/12/29,PURCHASE,US,EUR,533.32,69.33
2020/9/11,Purchase,CZ,ZAR,792.31,150.54
2020/7/15,sale,Great Britain,GBP,94.07,18.81
2020/9/15,purchase,IT,CZK,283.6,56.72
2020/4/22,Sale,Great Britain,CZK,534.08,74.77
2020/2/23,SALE,CZ,CZK,232.33,58.08
2020/5/20,Purchase,United States,AED,522.76,94.1
2020/7/1,parchase,GB,USD,369.46,51.72
2020/5/25,PURCHASE,Italy,ZAR,612.73,85.78
2020/9/22,Sale,Great Britain,PLN,383.72,84.42
2020/3/6,parchase,ZA,AED,364.49,69.25
2020/2/19,SALE,Poland,AED,401.29,84.27
2020/9/17,Purchase,Great Britain,PLN,466.47,79.3
2020/3/6,purchase,US,EUR,255.18,53.59
2020/3/19,Purchase,Italy,EUR,61.86,9.9
2020/4/11,sale,IT,EUR,312.17,74.92
2020/1/23,parchase,United States,PLN,13.5,2.02
2020/12/24,Purchase,US,EUR,402.69,52.35
2020/11/14,parchase,United States,CZK,250.0,32.5
2020/2/1,parchase,Italy,USD,288.69,43.3
2020/10/25,sele,PL,CZK,731.58,168.26
2020/12/23,parchase,IT,EUR,301.52,75.38
2020/9/16,Sale,IT,ZAR,73.38,15.41
2020/5/14,Sale,CZ,ZAR,701.97,154.43
2020/5/9,sale,ZA,USD,700.01,140.0
2020/3/29,sale,Poland,AED,530.59,116.73
2020/1/18,purchase,PL,ZAR,756.4,158.84
2020/4/9,Sale,CZ,ZAR,162.86,27.69
2020/2/5,SALE,PL,EUR,599.4,125.87
2020/5/25,Sale,Great Britain,USD,376.14,75.23
2020/1/12,SALE,ZA,GBP,450.41,112.6
2020/7/17,SALE,AE,USD,165.57,34.77
2020/3/29,PURCHASE,PL,PLN,248.91,62.23
2020/9/7,parchase,GB,ZAR,601.74,126.37
2020/2/7,sele,Italy,AED,395.46,51.41
2020/6/29,sele,AE,GBP,156.34,18.76
2020/10/13,SALE,ZA,ZAR,205.7,45.25
2020/12/22,PURCHASE,ZA,ZAR,789.84,165.87
2020/3/22,SALE,CZ,USD,99.57,15.93
2020/6/7,sele,GB,EUR,342.44,61.64
2020/2/18,sale,IT,PLN,670.5,93.87
2020/8/15,purchase,Great Britain,PLN,409.91,73.78
2020/1/14,PURCHASE,ZA,PLN,123.08,14.77
2020/5/16,SALE,US,PLN,406.88,48.83
2020/2/25,Purchase,Great Britain,ZAR,64.5,9.03
2020/12/2,Sale,GB,CZK,314.61,62.92
2020/5/25,SALE,US,AED,774.08,170.3
2020/3/8,SALE,US,GBP,257.74,64.44
2020/1/29,sele,United States,AED,358.62,86.07
2020/2/27,Purchase,PL,GBP,416.42,83.28
2020/9/10,purchase,Poland,CZK,102.57,25.64
2020/3/10,sele,AE,CZK,67.1,14.76
2020/10/5,purchase,US,USD,350.38,77.08
2020/6/23,Sale,PL,EUR,16.48,2.97
2020/1/10,Purchase,GB,USD,235.3,58.83
2020/3/18,parchase,AE,EUR,524.66,120.67
2020/11/17,parchase,PL,GBP,431.06,73.28
2020/12/7,SALE,AE,AED,349.11,55.86
2020/4/6,Purchase,PL,AED,18.72,3.18
2020/7/25,sale,ZA,USD,208.65,37.56
2020/1/17,sele,AE,USD,601.36,96.22
2020/6/13,purchase,PL,PLN,394.67,94.72
2020/12/28,Sale,US,USD,531.39,106.28
2020/10/10,sale,US,ZAR,390.18,54.63
2020/11/7,PURCHASE,GB,USD,567.38,136.17
2020/2/14,PURCHASE,IT,GBP,84.99,20.4
2020/10/27,Sale,Poland,GBP,715.36,121.61
2020/6/1,Purchase,Poland,PLN,214.15,42.83
2020/12/11,parchase,IT,PLN,513.45,66.75
2020/8/6,Sale,PL,GBP,50.09,6.51
2020/10/6,purchase,AE,GBP,345.05,51.76
2020/3/15,sele,Poland,CZK,120.42,20.47
2020/11/18,sele,Poland,GBP,240.13,60.03
2020/7/18,Purchase,US,CZK,609.58,152.4
2020/11/18,sele,Great Britain,CZK,585.78,76.15
2020/2/2,purchase,CZ,EUR,442.93,93.02
2020/5/9,Purchase,US,PLN,25.39,3.81
2020/11/15,parchase,PL,AED,154.66,21.65
2020/9/18,Sale,IT,GBP,312.42,59.36
2020/7/29,purchase,Italy,GBP,664.8,99.72
2020/7/1,parchase,CZ,ZAR,344.99,44.85
2020/12/24,Sale,Great Britain,PLN,378.03,94.51
2020/10/7,PURCHASE,Poland,CZK,517.46,129.37
2020/9/19,PURCHASE,PL,AED,138.28,19.36
2020/11/8,purchase,CZ,PLN,230.65,53.05
2020/7/17,purchase,Poland,AED,33.06,7.6
2020/6/1,parchase,IT,AED,622.3,80.9
2020/6/5,parchase,ZA,EUR,796.58,143.38
2020/1/5,parchase,Poland,AED,654.95,130.99
2020/11/24,sale,GB,USD,152.14,33.47
2020/5/15,Sale,Great Britain,PLN,418.11,87.8
2020/5/22,Sale,GB,CZK,763.48,99.25
2020/11/23,purchase,United States,AED,654.23,143.93
2020/10/19,parchase,CZ,ZAR,303.95,60.79
2020/9/21,purchase,PL,GBP,729.01,102.06
2020/1/23,sele,United States,AED,91.09,18.22
2020/11/21,Purchase,IT,GBP,208.6,33.38
2020/8/16,Sale,United States,CZK,590.45,123.99
2020/3/3,parchase,ZA,AED,181.49,27.22
2020/5/21,purchase,Great Britain,ZAR,804.99,112.7
2020/12/13,Sale,US,PLN,296.89,68.28
2020/1/29,Purchase,US,PLN,394.16,67.01
2020/10/15,sele,US,EUR,600.69,72.08
2020/3/21,SALE,PL,EUR,588.77,147.19
2020/4/19,Purchase,Great Britain,CZK,514.13,77.12
2020/7/5,purchase,Poland,EUR,403.41,96.82
2020/10/18,sale,ZA,USD,240.33,28.84
